Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.826388896,0.00277865,,,,,0.813913047,0.003759338,,,,,0.904347837,0.001606084,,,,,0.814236104,0.003507448,,,
0.826562524,0.002712258,,,,,0.820031285,0.003667773,,,,,0.901408434,0.001599228,,,,,0.8125,0.00346968,,,
0.813920498,0.002868504,,,,,0.823613107,0.003572664,,,,,0.899004281,0.001644917,,,,,0.816761374,0.003426572,,,
0.808344185,0.003047464,,,,,0.830508471,0.003468324,,,,,0.895697534,0.001670709,,,,,0.816166878,0.003422498,,,
0.671875,0.011257101,,,,,0.734375,0.005745764,,,,,0.96875,0.001204019,,,,,0.796875,0.003683065,,,
0.71875,0.007742892,,,,,0.796875,0.004556098,,,,,0.90625,0.001602418,,,,,0.8203125,0.003196159,,,
0.692708373,0.008301385,,,,,0.807291687,0.004003717,,,,,0.901041687,0.001681659,,,,,0.838541687,0.003057064,,,
0.71484375,0.008236758,,,,,0.81640625,0.003803055,,,,,0.913725555,0.001508319,,,,,0.83203125,0.003663187,,,
0.690625012,0.009096828,,,,,0.8125,0.00372075,,,,,0.912225664,0.001499571,,,,,0.837500036,0.003452631,,,
0.729166687,0.00797506,,,,,0.8203125,0.003760275,,,,,0.919060051,0.001467372,,,,,0.84375,0.003351846,,,
0.727678597,0.007689608,,,,,0.821428597,0.003588572,,,,,0.917225957,0.001454764,,,,,0.837053597,0.003323322,,,
0.705078125,0.008094058,,,,,0.8203125,0.003629642,,,,,0.911937356,0.001488399,,,,,0.83203125,0.003454213,,,
0.701388896,0.007919794,,,,,0.815652192,0.00366336,,,,,0.90956521,0.001543351,,,,,0.822916687,0.003524167,,,
0.699999988,0.007511475,,,,,0.821596265,0.003591231,,,,,0.910798132,0.001527833,,,,,0.821875036,0.00348478,,,
0.703125,0.007206371,,,,,0.826458037,0.003492878,,,,,0.908961594,0.001568926,,,,,0.826704562,0.00344043,,,
0.700130343,0.00692626,,,,,0.833115995,0.003378207,,,,,0.904823959,0.001610395,,,,,0.826597095,0.003425774,,,
0.75,0.002824056,,,,,0.75,0.005694882,,,,,0.953125,0.001188042,,,,,0.796875,0.003512794,,,
0.703125,0.003780251,,,,,0.8046875,0.004560043,,,,,0.90625,0.001497975,,,,,0.8203125,0.003120759,,,
0.713541687,0.004142736,,,,,0.807291687,0.004092549,,,,,0.901041687,0.001636368,,,,,0.838541687,0.003026955,,,
0.71875,0.004312744,,,,,0.81640625,0.00384718,,,,,0.917647123,0.001441433,,,,,0.8359375,0.003631741,,,
0.715624988,0.004528585,,,,,0.824999988,0.003619094,,,,,0.918495297,0.001412391,,,,,0.84375,0.003390502,,,
0.736979187,0.004311481,,,,,0.817708373,0.003716655,,,,,0.924282014,0.001386484,,,,,0.848958373,0.003287869,,,
0.732142866,0.004275337,,,,,0.814732194,0.003567197,,,,,0.917225957,0.001425836,,,,,0.84375006,0.003262757,,,
0.73828125,0.004176441,,,,,0.814453125,0.00358476,,,,,0.915851235,0.001432403,,,,,0.837890625,0.003413331,,,
0.739583313,0.004205389,,,,,0.815652192,0.00360528,,,,,0.90956521,0.001519341,,,,,0.826388896,0.003492559,,,
0.746874988,0.004112998,,,,,0.818466365,0.003559275,,,,,0.910798132,0.001501182,,,,,0.823437512,0.003466036,,,
0.757102311,0.004019334,,,,,0.820768118,0.003470097,,,,,0.910384059,0.001518954,,,,,0.828125,0.00341504,,,
0.757496715,0.003964322,,,,,0.826597095,0.003363899,,,,,0.904823959,0.001572974,,,,,0.827900887,0.00339558,,,
0.671875,0.003994303,,,,,0.734375,0.00574621,,,,,0.921875,0.001366364,,,,,0.8125,0.003525335,,,
0.75,0.003467129,,,,,0.8046875,0.004614426,,,,,0.9296875,0.001435419,,,,,0.828125,0.003136541,,,
0.770833373,0.003345874,,,,,0.796875,0.004198498,,,,,0.921875,0.001541967,,,,,0.84375,0.003072447,,,
0.80078125,0.00308398,,,,,0.80078125,0.003956413,,,,,0.929411829,0.001418879,,,,,0.8203125,0.003689107,,,
0.809374988,0.002995824,,,,,0.824999988,0.003676412,,,,,0.927899659,0.001412154,,,,,0.824999988,0.003424992,,,
0.822916687,0.002877371,,,,,0.8203125,0.003691675,,,,,0.932114899,0.001361402,,,,,0.8359375,0.003297818,,,
0.81250006,0.00288952,,,,,0.814732194,0.00356672,,,,,0.919463098,0.001448137,,,,,0.837053597,0.003255032,,,
0.8203125,0.002832016,,,,,0.81640625,0.003561454,,,,,0.917808235,0.001453465,,,,,0.828125,0.003405486,,,
0.824652791,0.002747774,,,,,0.822608709,0.003557505,,,,,0.921739161,0.001474231,,,,,0.817708313,0.003492347,,,
0.821875036,0.002774238,,,,,0.829420984,0.003488322,,,,,0.917057872,0.001475523,,,,,0.814062536,0.003491397,,,
0.818181872,0.002754269,,,,,0.826458037,0.00345217,,,,,0.916073978,0.001515594,,,,,0.821022749,0.003432238,,,
0.822685778,0.002703332,,,,,0.833115995,0.003336904,,,,,0.912646651,0.001522577,,,,,0.821381986,0.003405935,,,
0.90625,0.001761566,,,,,0.734375,0.005687761,,,,,0.859375,0.002296112,,,,,0.78125,0.003610587,,,
0.8828125,0.00209725,,,,,0.7890625,0.004623702,,,,,0.828125,0.002434447,,,,,0.8125,0.003165083,,,
0.864583373,0.002331009,,,,,0.776041687,0.004211711,,,,,0.864583373,0.002025136,,,,,0.828125,0.003088426,,,
0.87890625,0.002158504,,,,,0.7890625,0.003941358,,,,,0.858823597,0.00207014,,,,,0.8046875,0.003732337,,,
0.868750036,0.002123511,,,,,0.809374988,0.003719467,,,,,0.843260169,0.00217025,,,,,0.8125,0.003480687,,,
0.877604187,0.002087086,,,,,0.807291687,0.003735978,,,,,0.859007835,0.001987068,,,,,0.825520873,0.003337656,,,
0.872767925,0.002140276,,,,,0.81250006,0.003567793,,,,,0.850111842,0.002065229,,,,,0.825892866,0.003279591,,,
0.869140625,0.002147598,,,,,0.814453125,0.003556725,,,,,0.855185926,0.002121227,,,,,0.822265625,0.003410588,,,
0.873263896,0.002089917,,,,,0.817391336,0.003618021,,,,,0.857391298,0.002052337,,,,,0.8125,0.003495391,,,
0.873437524,0.002067464,,,,,0.824726105,0.003525289,,,,,0.865414679,0.001964982,,,,,0.809374988,0.003501462,,,
0.875,0.002056516,,,,,0.825035572,0.003453376,,,,,0.863442361,0.002077748,,,,,0.816761374,0.003450826,,,
0.877444565,0.002005336,,,,,0.826597095,0.003377265,,,,,0.863102973,0.002088463,,,,,0.816166878,0.003422095,,,
0.96875,0.001420043,,,,,0.75,0.005630269,,,,,0.90625,0.001746666,,,,,0.796875,0.003386864,,,
0.953125,0.001379003,,,,,0.8046875,0.004481171,,,,,0.8203125,0.003472073,,,,,0.828125,0.003004992,,,
0.942708373,0.001442672,,,,,0.776041687,0.004185718,,,,,0.84375,0.003012982,,,,,0.833333373,0.00295951,,,
0.94140625,0.001407446,,,,,0.78125,0.004099448,,,,,0.882353008,0.002479636,,,,,0.80859375,0.003629916,,,
0.928125024,0.001409213,,,,,0.793749988,0.003900536,,,,,0.827586174,0.003090345,,,,,0.815625012,0.003384897,,,
0.932291687,0.001351261,,,,,0.765625,0.004237908,,,,,0.827676237,0.003051378,,,,,0.825520873,0.003261117,,,
0.92187506,0.001412725,,,,,0.776785731,0.003991811,,,,,0.84563756,0.002766266,,,,,0.82812506,0.003205437,,,
0.9140625,0.001449423,,,,,0.7734375,0.004016777,,,,,0.849315047,0.002729079,,,,,0.830078125,0.003318262,,,
0.913194478,0.001435739,,,,,0.766956568,0.004248753,,,,,0.848695695,0.002811084,,,,,0.822916687,0.003399496,,,
0.910937488,0.001429415,,,,,0.779342711,0.004103523,,,,,0.838810623,0.002993343,,,,,0.821875036,0.003389153,,,
0.911931872,0.001445413,,,,,0.775248945,0.004053579,,,,,0.843527734,0.002878663,,,,,0.825284123,0.003362969,,,
0.913950443,0.001422423,,,,,0.771838307,0.004024711,,,,,0.833115995,0.003006906,,,,,0.82398957,0.003349784,,,
1,0.000986221,,,,,0.75,0.005794204,,,,,0.71875,0.00314993,,,,,0.84375,0.003161323,,,
0.96875,0.001039867,,,,,0.7734375,0.004914662,,,,,0.7890625,0.002670674,,,,,0.8671875,0.002856344,,,
0.947916687,0.001246492,,,,,0.776041687,0.004516982,,,,,0.817708373,0.002375999,,,,,0.869791687,0.002797009,,,
0.9375,0.001218248,,,,,0.7734375,0.004645247,,,,,0.807843208,0.002517016,,,,,0.83984375,0.003434435,,,
0.940625012,0.001211859,,,,,0.784375012,0.004308381,,,,,0.8213166,0.002461456,,,,,0.840624988,0.003213807,,,
0.940104187,0.001188788,,,,,0.7421875,0.004651126,,,,,0.830287218,0.002367123,,,,,0.84375,0.00313466,,,
0.939732194,0.001215882,,,,,0.732142866,0.004529142,,,,,0.838926196,0.002299798,,,,,0.837053597,0.003124857,,,
0.9375,0.00123453,,,,,0.736328125,0.004468702,,,,,0.839530349,0.002316632,,,,,0.833984375,0.00323991,,,
0.942708313,0.001216627,,,,,0.735652208,0.004566794,,,,,0.833043516,0.002394988,,,,,0.824652791,0.00332394,,,
0.940625012,0.001212225,,,,,0.735524237,0.004627586,,,,,0.838810623,0.002295566,,,,,0.826562524,0.003288025,,,
0.940340936,0.001211785,,,,,0.739687026,0.004523397,,,,,0.844950199,0.002225266,,,,,0.832386374,0.003256586,,,
0.940026045,0.001207857,,,,,0.752281606,0.004334399,,,,,0.835723579,0.002284246,,,,,0.831812263,0.003253986,,,
0.984375,0.000908496,,,,,0.5,0.008153597,,,,,0.953125,0.001165991,,,,,0.828125,0.003457597,,,
0.984375,0.00088247,,,,,0.5859375,0.007124118,,,,,0.875,0.001833932,,,,,0.8515625,0.003139678,,,
0.973958373,0.000961041,,,,,0.661458373,0.005924038,,,,,0.838541687,0.002200256,,,,,0.859375,0.002951368,,,
0.96875,0.000941109,,,,,0.703125,0.0052488,,,,,0.858823597,0.002004207,,,,,0.8359375,0.003542051,,,
0.962500036,0.000953161,,,,,0.696875036,0.0056662,,,,,0.871473312,0.00189827,,,,,0.828125,0.003352657,,,
0.958333373,0.000930773,,,,,0.682291687,0.006068269,,,,,0.859007835,0.002071849,,,,,0.838541687,0.003208237,,,
0.955357194,0.000980865,,,,,0.691964328,0.005712381,,,,,0.847874701,0.002151718,,,,,0.834821463,0.003181418,,,
0.951171875,0.001023097,,,,,0.69140625,0.005713452,,,,,0.847358108,0.002191704,,,,,0.826171875,0.003332079,,,
0.951388896,0.001018462,,,,,0.686956525,0.005972569,,,,,0.840000033,0.002251348,,,,,0.814236104,0.003457393,,,
0.951562524,0.001015069,,,,,0.677621305,0.005970762,,,,,0.845070422,0.00217545,,,,,0.817187488,0.003399144,,,
0.951704562,0.001026787,,,,,0.692745388,0.005699894,,,,,0.842105269,0.002172312,,,,,0.821022749,0.003371831,,,
0.950456321,0.0010224,,,,,0.706649244,0.005446688,,,,,0.82398957,0.002297931,,,,,0.822685778,0.00334933,,,
1,0.000687581,,,,,0.671875,0.006323904,,,,,0.921875,0.001249833,,,,,0.828125,0.003309207,,,
0.9921875,0.00071722,,,,,0.7421875,0.005320208,,,,,0.90625,0.001585492,,,,,0.828125,0.003263453,,,
0.96875,0.000880673,,,,,0.744791687,0.004666864,,,,,0.869791687,0.001907128,,,,,0.817708373,0.003227767,,,
0.96875,0.000862649,,,,,0.75,0.004436199,,,,,0.898039281,0.001762381,,,,,0.796875,0.003813508,,,
0.962500036,0.00086698,,,,,0.768750012,0.004213551,,,,,0.909090877,0.001709946,,,,,0.78125,0.003662548,,,
0.9609375,0.000852678,,,,,0.760416687,0.004286721,,,,,0.9007833,0.001799854,,,,,0.799479187,0.003463268,,,
0.959821463,0.000889995,,,,,0.770089328,0.004106816,,,,,0.894854605,0.001951941,,,,,0.801339328,0.003371955,,,
0.955078125,0.000929352,,,,,0.765625,0.004122329,,,,,0.89041096,0.001986263,,,,,0.796875,0.003522842,,,
0.956597209,0.000927479,,,,,0.779130459,0.004095234,,,,,0.88173914,0.002039899,,,,,0.788194478,0.003692424,,,
0.956250012,0.000918867,,,,,0.78247261,0.004033626,,,,,0.882629097,0.002026852,,,,,0.793749988,0.003634556,,,
0.957386374,0.00092551,,,,,0.77667141,0.00407374,,,,,0.877667129,0.002038022,,,,,0.796875,0.003633266,,,
0.95567143,0.000928556,,,,,0.777053416,0.003982103,,,,,0.870925665,0.002081672,,,,,0.796610177,0.003612867,,,
0.953125,0.000787521,,,,,0.765625,0.006018685,,,,,0.828125,0.001947938,,,,,0.71875,0.003913349,,,
0.9765625,0.000722601,,,,,0.8125,0.004847281,,,,,0.8203125,0.002109735,,,,,0.765625,0.003568559,,,
0.963541687,0.000823518,,,,,0.765625,0.00467051,,,,,0.84375,0.001927308,,,,,0.786458373,0.003529572,,,
0.9609375,0.000804625,,,,,0.73828125,0.004681369,,,,,0.858823597,0.002051321,,,,,0.78515625,0.004066036,,,
0.959375024,0.000803739,,,,,0.775000036,0.004271368,,,,,0.840125382,0.002384064,,,,,0.784375012,0.003838835,,,
0.9609375,0.000784059,,,,,0.778645873,0.004250713,,,,,0.848563969,0.002310067,,,,,0.796875,0.003661562,,,
0.962053597,0.000820288,,,,,0.774553597,0.004123763,,,,,0.84563756,0.00232944,,,,,0.794642866,0.003595058,,,
0.9609375,0.000861063,,,,,0.76171875,0.004212724,,,,,0.837573409,0.002613297,,,,,0.796875,0.003655023,,,
0.960069478,0.00086632,,,,,0.770434797,0.004169559,,,,,0.831304371,0.002626115,,,,,0.791666687,0.003724217,,,
0.959375024,0.000856835,,,,,0.780907631,0.004065475,,,,,0.830985904,0.002647412,,,,,0.782812536,0.003810366,,,
0.960227311,0.000861699,,,,,0.786628723,0.003936952,,,,,0.825035572,0.002775031,,,,,0.778409123,0.003748958,,,
0.958279014,0.000855963,,,,,0.795306385,0.003802776,,,,,0.831812263,0.002695476,,,,,0.779661,0.00373754,,,
0.96875,0.000606489,,,,,0.78125,0.005801213,,,,,0.859375,0.003300225,,,,,0.6875,0.005151779,,,
0.984375,0.000607331,,,,,0.8125,0.004712657,,,,,0.8046875,0.003375213,,,,,0.6875,0.004646483,,,
0.963541687,0.000782994,,,,,0.765625,0.00454695,,,,,0.822916687,0.002862542,,,,,0.708333373,0.004428012,,,
0.96484375,0.000778234,,,,,0.734375,0.004455944,,,,,0.796078503,0.003015882,,,,,0.6875,0.005252831,,,
0.965624988,0.000765687,,,,,0.759375036,0.004145866,,,,,0.771159828,0.003318937,,,,,0.671875,0.005128968,,,
0.963541687,0.000747366,,,,,0.768229187,0.004194008,,,,,0.78328985,0.003129363,,,,,0.682291687,0.004958672,,,
0.966517925,0.000785863,,,,,0.772321463,0.004008196,,,,,0.796420574,0.003075202,,,,,0.68750006,0.004891063,,,
0.962890625,0.000838791,,,,,0.771484375,0.003995599,,,,,0.794520557,0.003079005,,,,,0.693359375,0.005013212,,,
0.958333313,0.000850331,,,,,0.768695652,0.004042463,,,,,0.798260868,0.002994515,,,,,0.694444478,0.004948129,,,
0.957812488,0.000836912,,,,,0.760563374,0.004133062,,,,,0.799687028,0.002919073,,,,,0.699999988,0.004844733,,,
0.958806872,0.000842285,,,,,0.763869107,0.004014967,,,,,0.780938804,0.003333642,,,,,0.698863685,0.004975659,,,
0.959582746,0.000840311,,,,,0.774445891,0.00386719,,,,,0.780964792,0.003273088,,,,,0.702737927,0.005058584,,,
0.9375,0.000703817,,,,,0.734375,0.005848391,,,,,0.84375,0.002572517,,,,,0.796875,0.003468308,,,
0.9609375,0.000649275,,,,,0.765625,0.004816419,,,,,0.734375,0.005059909,,,,,0.6953125,0.004592901,,,
0.953125,0.000804626,,,,,0.71875,0.004768157,,,,,0.708333373,0.005804306,,,,,0.640625,0.006210518,,,
0.953125,0.000800448,,,,,0.69921875,0.00480558,,,,,0.756862819,0.004747663,,,,,0.65625,0.006194997,,,
0.956250012,0.000776078,,,,,0.734375,0.004430309,,,,,0.714733541,0.005446719,,,,,0.659375012,0.005887792,,,
0.9609375,0.000750339,,,,,0.734375,0.004454596,,,,,0.704960823,0.005664385,,,,,0.6640625,0.005936714,,,
0.964285731,0.000774452,,,,,0.736607194,0.004310048,,,,,0.722595096,0.005180928,,,,,0.647321463,0.006271113,,,
0.9609375,0.00081765,,,,,0.73828125,0.004280236,,,,,0.739726007,0.004979639,,,,,0.666015625,0.006113453,,,
0.958333313,0.000837246,,,,,0.746086955,0.004264345,,,,,0.735652208,0.004964164,,,,,0.652777791,0.00620197,,,
0.957812488,0.000821778,,,,,0.749608755,0.00416661,,,,,0.737089217,0.005003393,,,,,0.657812536,0.006015095,,,
0.958806872,0.000819891,,,,,0.753911793,0.004077301,,,,,0.749644399,0.00475966,,,,,0.663352311,0.005885799,,,
0.959582746,0.000813415,,,,,0.757496715,0.004071696,,,,,0.743155122,0.004665195,,,,,0.670143425,0.005790691,,,
0.9375,0.000660732,,,,,0.734375,0.00577534,,,,,0.78125,0.003238107,,,,,0.734375,0.005043091,,,
0.9609375,0.000620445,,,,,0.765625,0.004660156,,,,,0.796875,0.00321001,,,,,0.703125,0.004688799,,,
0.942708373,0.000776277,,,,,0.75,0.004417284,,,,,0.807291687,0.003051047,,,,,0.744791687,0.00430542,,,
0.9453125,0.000774687,,,,,0.734375,0.004457382,,,,,0.831372619,0.002834414,,,,,0.73046875,0.005070215,,,
0.946875036,0.000751759,,,,,0.740625024,0.004262628,,,,,0.85266453,0.002713926,,,,,0.734375,0.004729158,,,
0.955729187,0.000715093,,,,,0.7265625,0.004329169,,,,,0.856396854,0.002618448,,,,,0.744791687,0.004519719,,,
0.959821463,0.000733215,,,,,0.73437506,0.004146662,,,,,0.861297548,0.002555919,,,,,0.754464328,0.004367407,,,
0.953125,0.000784199,,,,,0.734375,0.004190489,,,,,0.861056745,0.00255978,,,,,0.755859375,0.004507568,,,
0.949652791,0.000815928,,,,,0.733913064,0.004210702,,,,,0.860869586,0.002555969,,,,,0.75,0.004604447,,,
0.946875036,0.000805616,,,,,0.743348956,0.0040912,,,,,0.86071986,0.002664129,,,,,0.745312512,0.004581385,,,
0.950284123,0.000803239,,,,,0.748221874,0.003992117,,,,,0.857752502,0.002788297,,,,,0.75,0.004540816,,,
0.953063846,0.000786416,,,,,0.743155122,0.004021031,,,,,0.84876138,0.002810215,,,,,0.745762706,0.004679175,,,
0.9375,0.000558848,,,,,0.71875,0.005931816,,,,,0.921875,0.001419518,,,,,0.6875,0.005320513,,,
0.9609375,0.000553392,,,,,0.7734375,0.004902162,,,,,0.921875,0.001556253,,,,,0.78125,0.004144854,,,
0.9375,0.000788996,,,,,0.776041687,0.004431155,,,,,0.901041687,0.001837894,,,,,0.75,0.004154173,,,
0.94140625,0.000828611,,,,,0.7734375,0.004174589,,,,,0.890196145,0.001965291,,,,,0.703125,0.005169353,,,
0.940625012,0.000795793,,,,,0.78125,0.003956463,,,,,0.862068951,0.002295422,,,,,0.712500036,0.005021371,,,
0.950520873,0.000736922,,,,,0.765625,0.004080816,,,,,0.859007835,0.002348418,,,,,0.716145873,0.004884807,,,
0.95312506,0.000746843,,,,,0.756696463,0.004119809,,,,,0.86577183,0.002220768,,,,,0.723214328,0.004753976,,,
0.9453125,0.00080849,,,,,0.75390625,0.004176624,,,,,0.863013685,0.002202102,,,,,0.73828125,0.004683975,,,
0.939236104,0.000858875,,,,,0.747826099,0.004257554,,,,,0.860869586,0.002193993,,,,,0.736111104,0.004650134,,,
0.935937524,0.000854189,,,,,0.748043835,0.00425368,,,,,0.85758996,0.002406965,,,,,0.729687512,0.004636124,,,
0.9375,0.000857494,,,,,0.745376945,0.00420175,,,,,0.849217653,0.002619915,,,,,0.732954562,0.004657461,,,
0.941329837,0.000833759,,,,,0.744458914,0.004124859,,,,,0.839634955,0.002664724,,,,,0.730117321,0.004827265,,,
0.96875,0.000611554,,,,,0.6875,0.006420673,,,,,0.90625,0.001367577,,,,,0.75,0.005355494,,,
0.96875,0.000593329,,,,,0.7109375,0.00581357,,,,,0.8984375,0.001525293,,,,,0.78125,0.004402898,,,
0.932291687,0.0008395,,,,,0.677083373,0.005799032,,,,,0.885416687,0.001809842,,,,,0.828125,0.003841284,,,
0.9375,0.000897567,,,,,0.70703125,0.005221329,,,,,0.862745166,0.0021304,,,,,0.8046875,0.004398362,,,
0.940625012,0.000874784,,,,,0.740625024,0.004772237,,,,,0.833855808,0.002499384,,,,,0.765625,0.004497322,,,
0.950520873,0.00079613,,,,,0.7421875,0.00472065,,,,,0.827676237,0.002695244,,,,,0.752604187,0.004552019,,,
0.955357194,0.000777978,,,,,0.747767866,0.004478325,,,,,0.823266208,0.002734122,,,,,0.75000006,0.00451083,,,
0.94921875,0.000825031,,,,,0.736328125,0.004504023,,,,,0.821917772,0.002711692,,,,,0.7578125,0.004525797,,,
0.942708313,0.0008737,,,,,0.735652208,0.004608422,,,,,0.829565227,0.002636448,,,,,0.756944478,0.004507829,,,
0.935937524,0.000878583,,,,,0.740219057,0.004505877,,,,,0.827856004,0.002572893,,,,,0.765625,0.004380833,,,
0.931818187,0.000904741,,,,,0.739687026,0.004435105,,,,,0.819345653,0.002673488,,,,,0.772727311,0.004307303,,,
0.93741852,0.000878432,,,,,0.736636221,0.00435041,,,,,0.801825285,0.002812018,,,,,0.767926991,0.004342193,,,
0.984375,0.000472686,,,,,0.78125,0.005739369,,,,,0.78125,0.005040361,,,,,0.734375,0.004855334,,,
0.984375,0.000487111,,,,,0.8203125,0.004574246,,,,,0.8046875,0.003824943,,,,,0.75,0.004790854,,,
0.958333373,0.000711003,,,,,0.817708373,0.004117399,,,,,0.8125,0.003806312,,,,,0.776041687,0.004581934,,,
0.95703125,0.000776365,,,,,0.77734375,0.004242673,,,,,0.82745105,0.003430399,,,,,0.7734375,0.004989456,,,
0.946875036,0.000821978,,,,,0.753125012,0.004481228,,,,,0.840125382,0.003137143,,,,,0.790625036,0.004475575,,,
0.950520873,0.000795005,,,,,0.744791687,0.004592407,,,,,0.843342066,0.002977542,,,,,0.802083373,0.004184646,,,
0.950892925,0.000788823,,,,,0.745535731,0.004430633,,,,,0.829977632,0.003179729,,,,,0.801339328,0.004058117,,,
0.947265625,0.000818212,,,,,0.74609375,0.004416187,,,,,0.814090014,0.003385064,,,,,0.79296875,0.00422286,,,
0.949652791,0.00079971,,,,,0.751304388,0.004380609,,,,,0.813913047,0.003481281,,,,,0.779513896,0.004371581,,,
0.946875036,0.000819956,,,,,0.749608755,0.004323565,,,,,0.813771486,0.003371745,,,,,0.771875024,0.004366776,,,
0.9375,0.000929976,,,,,0.74110955,0.004357276,,,,,0.822190583,0.003231905,,,,,0.775568187,0.004291513,,,
0.93089962,0.000957387,,,,,0.732724905,0.004357472,,,,,0.827900887,0.003121546,,,,,0.778357208,0.004212286,,,
0.859375,0.00181415,,,,,0.6875,0.00629702,,,,,0.875,0.001999393,,,,,0.78125,0.00371922,,,
0.9296875,0.001142671,,,,,0.765625,0.005069582,,,,,0.84375,0.002157206,,,,,0.8125,0.003264184,,,
0.895833373,0.001336037,,,,,0.770833373,0.004553374,,,,,0.822916687,0.002594973,,,,,0.817708373,0.003161322,,,
0.87890625,0.001535407,,,,,0.76171875,0.004418695,,,,,0.823529482,0.002592591,,,,,0.796875,0.003935826,,,
0.878125012,0.001592215,,,,,0.762499988,0.00426032,,,,,0.840125382,0.002390021,,,,,0.800000012,0.003713303,,,
0.885416687,0.001796118,,,,,0.736979187,0.004477763,,,,,0.8328982,0.002563662,,,,,0.807291687,0.003564495,,,
0.866071463,0.002020341,,,,,0.747767866,0.004317682,,,,,0.843400478,0.002472881,,,,,0.803571463,0.003519227,,,
0.865234375,0.001954578,,,,,0.748046875,0.004389553,,,,,0.841487288,0.002487438,,,,,0.806640625,0.003610171,,,
0.862847209,0.002040789,,,,,0.75999999,0.004318056,,,,,0.843478262,0.002425282,,,,,0.803819478,0.0036628,,,
0.868750036,0.001951967,,,,,0.758998454,0.004296333,,,,,0.846635342,0.002332257,,,,,0.809374988,0.003593574,,,
0.866477311,0.002085236,,,,,0.755334258,0.004272587,,,,,0.850640118,0.002279035,,,,,0.8125,0.003553065,,,
0.865710557,0.002119578,,,,,0.747066498,0.004352612,,,,,0.85528028,0.002257316,,,,,0.810951769,0.003524742,,,
0.734375,0.005925255,,,,,0.71875,0.006373001,,,,,0.953125,0.00119124,,,,,0.8125,0.003495618,,,
0.8359375,0.003530586,,,,,0.7734375,0.005102734,,,,,0.9375,0.001460277,,,,,0.8515625,0.00302848,,,
0.833333373,0.003062144,,,,,0.765625,0.004702338,,,,,0.916666687,0.001695791,,,,,0.875,0.002867969,,,
0.8359375,0.002706025,,,,,0.7578125,0.004524915,,,,,0.92549026,0.001619654,,,,,0.84375,0.003526645,,,
0.846875012,0.002710083,,,,,0.762499988,0.00434057,,,,,0.927899659,0.001628303,,,,,0.850000024,0.003292637,,,
0.846354187,0.003019659,,,,,0.760416687,0.004434462,,,,,0.91644913,0.001686045,,,,,0.8515625,0.00319787,,,
0.819196463,0.003883662,,,,,0.741071463,0.004831555,,,,,0.917225957,0.001640988,,,,,0.848214328,0.003186926,,,
0.826171875,0.004183263,,,,,0.740234375,0.004903778,,,,,0.911937356,0.001662061,,,,,0.841796875,0.003336547,,,
0.829861104,0.004017554,,,,,0.749565244,0.004843727,,,,,0.913043499,0.001670406,,,,,0.835069478,0.003398662,,,
0.823437512,0.004389355,,,,,0.754303575,0.004704305,,,,,0.909233153,0.001674026,,,,,0.832812488,0.003353459,,,
0.822443187,0.004161174,,,,,0.752489328,0.004607995,,,,,0.90469414,0.001768537,,,,,0.836647749,0.003322453,,,
0.82398957,0.003987107,,,,,0.732724905,0.004820251,,,,,0.894393742,0.00183193,,,,,0.834419787,0.003313766,,,
0.640625,0.004757833,,,,,0.65625,0.007239651,,,,,0.984375,0.000943495,,,,,0.78125,0.003626038,,,
0.6640625,0.004940355,,,,,0.703125,0.006278552,,,,,0.9375,0.001199411,,,,,0.8203125,0.003153315,,,
0.677083373,0.004912953,,,,,0.755208373,0.005328431,,,,,0.90625,0.001549871,,,,,0.84375,0.002974465,,,
0.65234375,0.006223715,,,,,0.75390625,0.004992404,,,,,0.882353008,0.001781183,,,,,0.8359375,0.003582013,,,
0.668749988,0.006011722,,,,,0.787500024,0.004550418,,,,,0.880877733,0.001732845,,,,,0.846875012,0.003315449,,,
0.674479187,0.005857901,,,,,0.783854187,0.004548782,,,,,0.872062683,0.00182795,,,,,0.848958373,0.00319893,,,
0.683035731,0.00578002,,,,,0.772321463,0.004621033,,,,,0.879194617,0.001733972,,,,,0.845982194,0.003164271,,,
0.685546875,0.005578216,,,,,0.7578125,0.004755439,,,,,0.876712322,0.001716401,,,,,0.84375,0.003302329,,,
0.701388896,0.005320213,,,,,0.747826099,0.005027799,,,,,0.878260911,0.001715463,,,,,0.836805582,0.003367078,,,
0.684374988,0.005754381,,,,,0.749608755,0.005038784,,,,,0.879499197,0.001700524,,,,,0.834375024,0.003323939,,,
0.698863685,0.005636197,,,,,0.753911793,0.00492639,,,,,0.87197721,0.001811671,,,,,0.838068187,0.003276657,,,
0.702737927,0.005575428,,,,,0.757496715,0.004724809,,,,,0.859191656,0.001910081,,,,,0.837027371,0.003264535,,,
0.734375,0.006441152,,,,,0.734375,0.006230537,,,,,0.9375,0.000917784,,,,,0.71875,0.003919001,,,
0.7734375,0.005032238,,,,,0.7578125,0.00519863,,,,,0.9296875,0.001107897,,,,,0.7890625,0.003227286,,,
0.791666687,0.004640366,,,,,0.78125,0.004674394,,,,,0.911458373,0.001344934,,,,,0.822916687,0.002980953,,,
0.7734375,0.0046038,,,,,0.7734375,0.004562583,,,,,0.890196145,0.001651288,,,,,0.80859375,0.003538396,,,
