Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.875,0.00191712,,,,,0.859375,0.002371688,,,,,0.796875,0.003252637,,,,,0.859375,0.002521411,,,
0.734375,0.003680427,,,,,0.78125,0.003277438,,,,,0.8046875,0.003818491,,,,,0.796875,0.004086696,,,
0.791666687,0.00296509,,,,,0.791666687,0.002992185,,,,,0.796875,0.003897886,,,,,0.764397919,0.004596431,,,
0.74609375,0.003418677,,,,,0.807843208,0.002932145,,,,,0.7890625,0.004041082,,,,,0.796078503,0.003859303,,,
0.743750036,0.003480174,,,,,0.811912179,0.002832278,,,,,0.796875,0.003938972,,,,,0.805642605,0.003571707,,,
0.760416687,0.003365019,,,,,0.814621449,0.002845735,,,,,0.802083373,0.003977692,,,,,0.793733716,0.003917334,,,
0.76562506,0.003244606,,,,,0.805369139,0.002985509,,,,,0.798657715,0.003935418,,,,,0.796420574,0.003911754,,,
0.767578125,0.00325553,,,,,0.802348316,0.003024608,,,,,0.790606618,0.004029268,,,,,0.782778859,0.004021768,,,
0.763888896,0.003450472,,,,,0.810434818,0.00295109,,,,,0.794782639,0.004085525,,,,,0.784347832,0.003931843,,,
0.767187536,0.003465006,,,,,0.804381847,0.002964802,,,,,0.791862249,0.004308941,,,,,0.793427229,0.003781759,,,
0.765625,0.003473007,,,,,0.805120885,0.002933155,,,,,0.790896177,0.004246771,,,,,0.805120885,0.00363249,,,
0.761408091,0.003457827,,,,,0.805736601,0.00291608,,,,,0.791395009,0.004260972,,,,,0.808344185,0.003564773,,,
0.78125,0.00290598,,,,,0.890625,0.001886945,,,,,0.765625,0.003156904,,,,,0.890625,0.002036795,,,
0.8125,0.002539612,,,,,0.78125,0.003018428,,,,,0.796875,0.003713156,,,,,0.8203125,0.002924717,,,
0.796875,0.003215119,,,,,0.802083373,0.002835751,,,,,0.786458373,0.003841966,,,,,0.790575922,0.003426469,,,
0.7578125,0.003860562,,,,,0.80392164,0.002842701,,,,,0.77734375,0.004037908,,,,,0.811764777,0.003106268,,,
0.756250024,0.003601107,,,,,0.815047026,0.002748437,,,,,0.790625036,0.003941594,,,,,0.818181813,0.003093973,,,
0.776041687,0.0032916,,,,,0.822454333,0.00271668,,,,,0.796875,0.003954524,,,,,0.827676237,0.003108678,,,
0.772321463,0.003380836,,,,,0.812080562,0.002804506,,,,,0.798657715,0.003882049,,,,,0.836689055,0.003008566,,,
0.76953125,0.003439929,,,,,0.814090014,0.002803768,,,,,0.788649678,0.003994405,,,,,0.829745591,0.00313799,,,
0.776041687,0.003322774,,,,,0.820869565,0.002745941,,,,,0.793043494,0.004057781,,,,,0.827826083,0.003217617,,,
0.784375012,0.003218517,,,,,0.816901386,0.002764282,,,,,0.78560251,0.004304961,,,,,0.827856004,0.003183737,,,
0.779829562,0.003258003,,,,,0.815078199,0.002739358,,,,,0.785206258,0.004244374,,,,,0.830725431,0.003122932,,,
0.784876108,0.003194908,,,,,0.816166878,0.002723855,,,,,0.787483692,0.004245845,,,,,0.834419787,0.003061427,,,
0.84375,0.002458757,,,,,0.875,0.001677811,,,,,0.796875,0.002965671,,,,,0.890625,0.002173421,,,
0.8359375,0.00258206,,,,,0.7890625,0.002537609,,,,,0.8203125,0.003580843,,,,,0.90625,0.002082933,,,
0.84375,0.002406968,,,,,0.807291687,0.002370619,,,,,0.776041687,0.003789236,,,,,0.869109929,0.002627409,,,
0.8359375,0.002519473,,,,,0.807843208,0.002380098,,,,,0.765625,0.00406034,,,,,0.862745166,0.002666033,,,
0.834375024,0.002501941,,,,,0.8213166,0.002274542,,,,,0.768750012,0.003992954,,,,,0.858934164,0.002757015,,,
0.841145873,0.002448994,,,,,0.835509181,0.002249128,,,,,0.778645873,0.003986663,,,,,0.845952988,0.003035911,,,
0.84375006,0.002617051,,,,,0.834451914,0.002373117,,,,,0.78747201,0.003882953,,,,,0.854586124,0.002923114,,,
0.853515625,0.00248945,,,,,0.827788651,0.002426569,,,,,0.77690804,0.004004577,,,,,0.863013685,0.002799969,,,
0.859375,0.002368839,,,,,0.833043516,0.00240145,,,,,0.779130459,0.004051591,,,,,0.873043478,0.002676802,,,
0.856249988,0.002393675,,,,,0.827856004,0.002446328,,,,,0.766823173,0.004318453,,,,,0.876369298,0.002565644,,,
0.849431872,0.002383719,,,,,0.830725431,0.00243953,,,,,0.768136561,0.004260106,,,,,0.879089594,0.002526449,,,
0.852672756,0.002334311,,,,,0.833115995,0.002432657,,,,,0.769230783,0.004265566,,,,,0.876140773,0.002562651,,,
0.875,0.001894162,,,,,0.90625,0.001681028,,,,,0.796875,0.003073093,,,,,0.84375,0.003474634,,,
0.8125,0.002206154,,,,,0.84375,0.002426821,,,,,0.796875,0.003584053,,,,,0.875,0.002752826,,,
0.848958373,0.001885693,,,,,0.869791687,0.002122187,,,,,0.765625,0.003732826,,,,,0.890052378,0.002597013,,,
0.84765625,0.001953559,,,,,0.870588303,0.002104379,,,,,0.74609375,0.004017794,,,,,0.890196145,0.002332589,,,
0.837500036,0.002012276,,,,,0.877742946,0.002051307,,,,,0.740625024,0.004067744,,,,,0.887147307,0.002276374,,,
0.84375,0.00202441,,,,,0.879895568,0.002071953,,,,,0.744791687,0.004073412,,,,,0.874673665,0.002375768,,,
0.839285731,0.00206126,,,,,0.876957476,0.002169689,,,,,0.760626376,0.003960618,,,,,0.876957476,0.002340208,,,
0.841796875,0.002060436,,,,,0.861056745,0.002291832,,,,,0.749510765,0.004102189,,,,,0.876712322,0.00233974,,,
0.847222209,0.002010497,,,,,0.862608731,0.002295488,,,,,0.763478279,0.004093547,,,,,0.88173914,0.002266252,,,
0.856249988,0.001933273,,,,,0.85602504,0.002307527,,,,,0.758998454,0.004337524,,,,,0.887323916,0.002183702,,,
0.852272749,0.001990899,,,,,0.854907513,0.00230764,,,,,0.753911793,0.004295339,,,,,0.883357048,0.002153062,,,
0.852672756,0.00202949,,,,,0.85528028,0.002319049,,,,,0.747066498,0.004371254,,,,,0.883963466,0.002144363,,,
0.90625,0.001717909,,,,,0.9375,0.001594733,,,,,0.75,0.003678307,,,,,0.890625,0.001939916,,,
0.7578125,0.003125032,,,,,0.8515625,0.002335298,,,,,0.7734375,0.004219152,,,,,0.90625,0.001832797,,,
0.8125,0.00246714,,,,,0.880208373,0.001959289,,,,,0.755208373,0.004223308,,,,,0.895287991,0.001925162,,,
0.8125,0.002477202,,,,,0.882353008,0.001936049,,,,,0.76171875,0.004319786,,,,,0.894117713,0.001830522,,,
0.815625012,0.002472538,,,,,0.880877733,0.001912497,,,,,0.746874988,0.004540202,,,,,0.909090877,0.001800401,,,
0.809895873,0.002541054,,,,,0.874673665,0.001957061,,,,,0.739583373,0.004544735,,,,,0.908616185,0.001874075,,,
0.805803597,0.002618324,,,,,0.863534689,0.002101879,,,,,0.740492165,0.004510342,,,,,0.910514534,0.001796218,,,
0.82421875,0.002483494,,,,,0.859099805,0.002141131,,,,,0.72015655,0.004803436,,,,,0.906066537,0.001833024,,,
0.826388896,0.002375816,,,,,0.855652213,0.002185021,,,,,0.726956546,0.004717708,,,,,0.911304355,0.001794923,,,
0.834375024,0.002280583,,,,,0.849765241,0.002188033,,,,,0.726134598,0.004873192,,,,,0.917057872,0.001709242,,,
0.830965936,0.002267986,,,,,0.854907513,0.002152894,,,,,0.729729712,0.004823113,,,,,0.917496443,0.001686119,,,
0.834419787,0.002308958,,,,,0.852672756,0.002183234,,,,,0.715775728,0.004999211,,,,,0.915254235,0.001718189,,,
0.890625,0.002127226,,,,,0.84375,0.002011061,,,,,0.703125,0.005135781,,,,,0.875,0.001747651,,,
0.8203125,0.002804375,,,,,0.7734375,0.002677568,,,,,0.6640625,0.006425068,,,,,0.9140625,0.001625974,,,
0.817708373,0.002736941,,,,,0.828125,0.002187462,,,,,0.609375,0.006296067,,,,,0.910994768,0.001679766,,,
0.82421875,0.002605252,,,,,0.843137324,0.002166039,,,,,0.66796875,0.005770152,,,,,0.913725555,0.001548427,,,
0.840624988,0.002402279,,,,,0.849529743,0.002170451,,,,,0.65625,0.005815969,,,,,0.915360451,0.001516981,,,
0.822916687,0.002747237,,,,,0.851174951,0.002118933,,,,,0.638020873,0.00594803,,,,,0.913838148,0.001617033,,,
0.814732194,0.002994165,,,,,0.836689055,0.002333713,,,,,0.655480981,0.005693882,,,,,0.912751675,0.001575132,,,
0.80859375,0.003021194,,,,,0.83561641,0.002328276,,,,,0.655577302,0.005830001,,,,,0.902152658,0.001662899,,,
0.802083313,0.003126542,,,,,0.840000033,0.002292018,,,,,0.645217419,0.005995855,,,,,0.907826126,0.001618223,,,
0.803125024,0.003003228,,,,,0.838810623,0.002283475,,,,,0.655712068,0.006054159,,,,,0.915492952,0.001543782,,,
0.803977311,0.002943515,,,,,0.842105269,0.002239666,,,,,0.672830701,0.005821749,,,,,0.918918908,0.00150668,,,
0.801825285,0.003066783,,,,,0.847457588,0.002235221,,,,,0.67275095,0.005767852,,,,,0.916558027,0.001526172,,,
0.859375,0.002393697,,,,,0.859375,0.001728819,,,,,0.65625,0.005293113,,,,,0.90625,0.001633331,,,
0.7578125,0.004188974,,,,,0.75,0.002907853,,,,,0.65625,0.005722819,,,,,0.9140625,0.001542528,,,
0.760416687,0.004427974,,,,,0.796875,0.002531732,,,,,0.677083373,0.005253575,,,,,0.931937158,0.001556305,,,
0.74609375,0.004152567,,,,,0.811764777,0.002423581,,,,,0.65625,0.005431173,,,,,0.937254965,0.001440561,,,
0.743750036,0.004378702,,,,,0.8213166,0.002416309,,,,,0.653124988,0.005317899,,,,,0.946708441,0.001386409,,,
0.765625,0.003934049,,,,,0.838120103,0.002371213,,,,,0.671875,0.005214739,,,,,0.947780669,0.001440001,,,
0.772321463,0.003945918,,,,,0.82774049,0.002452996,,,,,0.671140969,0.005430873,,,,,0.94183445,0.001402797,,,
0.75,0.004283027,,,,,0.821917772,0.002446992,,,,,0.686888456,0.005413813,,,,,0.933463812,0.001441212,,,
0.753472209,0.004198703,,,,,0.824347854,0.00243262,,,,,0.681739151,0.005437387,,,,,0.937391341,0.001425714,,,
0.762499988,0.004024085,,,,,0.832550824,0.002374169,,,,,0.685446024,0.005569415,,,,,0.942097008,0.00138162,,,
0.762784123,0.003937076,,,,,0.83926028,0.002305387,,,,,0.689900398,0.005484822,,,,,0.945945919,0.001350286,,,
0.760104299,0.003852162,,,,,0.843546271,0.002296886,,,,,0.689700127,0.005535759,,,,,0.946544945,0.001340832,,,
0.8125,0.003030981,,,,,0.875,0.001732647,,,,,0.765625,0.004535238,,,,,0.9375,0.00121468,,,
0.8125,0.003085452,,,,,0.796875,0.002483201,,,,,0.765625,0.004870042,,,,,0.9453125,0.001322858,,,
0.807291687,0.003434982,,,,,0.822916687,0.002212284,,,,,0.760416687,0.004510718,,,,,0.947643995,0.001393279,,,
0.79296875,0.003657826,,,,,0.819607913,0.00234143,,,,,0.7578125,0.004696089,,,,,0.960784376,0.00125239,,,
0.793749988,0.004257498,,,,,0.833855808,0.002274097,,,,,0.759375036,0.004748611,,,,,0.965517223,0.001211255,,,
0.796875,0.004156189,,,,,0.853785932,0.002148917,,,,,0.7578125,0.00467187,,,,,0.955613613,0.001284279,,,
0.79687506,0.004426526,,,,,0.859060407,0.002221896,,,,,0.771812081,0.004496677,,,,,0.959731519,0.001221178,,,
0.80859375,0.004188503,,,,,0.841487288,0.002416798,,,,,0.77690804,0.004468962,,,,,0.951076329,0.001252469,,,
0.809027791,0.004001772,,,,,0.841739178,0.002426275,,,,,0.777391315,0.004432354,,,,,0.95304352,0.001240115,,,
0.803125024,0.004010732,,,,,0.841940522,0.002408443,,,,,0.766823173,0.004693626,,,,,0.954616606,0.001195164,,,
0.795454562,0.004112443,,,,,0.846372664,0.002357106,,,,,0.762446642,0.004657788,,,,,0.957325757,0.001172085,,,
0.809647977,0.003932776,,,,,0.844850063,0.002345972,,,,,0.765319407,0.004603997,,,,,0.956975222,0.001178944,,,
0.734375,0.005173374,,,,,0.875,0.001503753,,,,,0.796875,0.003163769,,,,,0.96875,0.001008151,,,
0.703125,0.006044277,,,,,0.828125,0.002562074,,,,,0.7890625,0.003833963,,,,,0.96875,0.000986893,,,
0.765625,0.004727124,,,,,0.848958373,0.002169687,,,,,0.78125,0.003703364,,,,,0.963350773,0.001125851,,,
0.73828125,0.004850203,,,,,0.850980461,0.002145889,,,,,0.7734375,0.003878202,,,,,0.964705944,0.001070325,,,
0.731249988,0.004806736,,,,,0.843260169,0.002228949,,,,,0.787500024,0.003755843,,,,,0.962382436,0.001087544,,,
0.7578125,0.004399653,,,,,0.853785932,0.002209974,,,,,0.78125,0.003821318,,,,,0.960835516,0.001155486,,,
0.78125006,0.004135467,,,,,0.859060407,0.002185623,,,,,0.76957494,0.003902492,,,,,0.964205801,0.001103282,,,
0.78125,0.004092054,,,,,0.847358108,0.002283198,,,,,0.780821919,0.004009746,,,,,0.962818027,0.00112355,,,
0.779513896,0.004065349,,,,,0.838260889,0.002438989,,,,,0.793043494,0.003998036,,,,,0.965217412,0.0011056,,,
0.792187512,0.003882793,,,,,0.834115803,0.00245381,,,,,0.793427229,0.004209731,,,,,0.967136145,0.001066746,,,
0.803977311,0.003762313,,,,,0.837837815,0.002402345,,,,,0.793741107,0.004197568,,,,,0.968705535,0.001052211,,,
0.809647977,0.003670739,,,,,0.830508471,0.00242508,,,,,0.787483692,0.004259902,,,,,0.96870923,0.001056434,,,
0.84375,0.002880679,,,,,0.90625,0.001318562,,,,,0.75,0.003508879,,,,,0.96875,0.000882071,,,
0.8359375,0.002755529,,,,,0.8125,0.002234598,,,,,0.7578125,0.004038444,,,,,0.9765625,0.000886711,,,
0.854166687,0.002524208,,,,,0.833333373,0.001966069,,,,,0.770833373,0.003813787,,,,,0.97905761,0.001008345,,,
0.84765625,0.002423982,,,,,0.823529482,0.002304633,,,,,0.78515625,0.003891419,,,,,0.980392218,0.000940382,,,
0.846875012,0.00251483,,,,,0.793103456,0.002729253,,,,,0.790625036,0.003787741,,,,,0.978056431,0.000949916,,,
0.848958373,0.002418812,,,,,0.796344638,0.002886859,,,,,0.786458373,0.003835006,,,,,0.973890364,0.001023442,,,
0.854910731,0.002463151,,,,,0.80760628,0.002814089,,,,,0.782997787,0.003824603,,,,,0.975391507,0.000977663,,,
0.86328125,0.002388316,,,,,0.816046953,0.002676177,,,,,0.784735799,0.003928682,,,,,0.972602725,0.001006255,,,
0.868055582,0.002264111,,,,,0.813913047,0.002714249,,,,,0.79130435,0.00391877,,,,,0.973913074,0.000998443,,,
0.876562536,0.002181224,,,,,0.805946767,0.00291449,,,,,0.791862249,0.004104971,,,,,0.976525784,0.000962538,,,
0.873579562,0.002220891,,,,,0.798008502,0.002945558,,,,,0.795163572,0.004024542,,,,,0.977240384,0.000951651,,,
0.878748357,0.002148754,,,,,0.7861799,0.003015107,,,,,0.796610177,0.004027585,,,,,0.976531923,0.000963879,,,
0.9375,0.001423534,,,,,0.921875,0.001500806,,,,,0.734375,0.00399478,,,,,0.96875,0.000820426,,,
0.921875,0.001533285,,,,,0.765625,0.003047787,,,,,0.7578125,0.004181512,,,,,0.9765625,0.000840311,,,
0.927083373,0.001460645,,,,,0.786458373,0.002774852,,,,,0.770833373,0.003859536,,,,,0.97905761,0.000986976,,,
0.91796875,0.001495686,,,,,0.80392164,0.002605482,,,,,0.79296875,0.003894422,,,,,0.976470649,0.00093015,,,
0.934374988,0.001404415,,,,,0.777429461,0.003096951,,,,,0.806250036,0.003717687,,,,,0.978056431,0.000947892,,,
0.9296875,0.001387484,,,,,0.78328985,0.003137405,,,,,0.799479187,0.003753803,,,,,0.976501346,0.00101125,,,
0.924107194,0.001394521,,,,,0.794183433,0.003059732,,,,,0.782997787,0.003818145,,,,,0.977628648,0.000965859,,,
0.921875,0.001411761,,,,,0.804305255,0.003028149,,,,,0.784735799,0.004000887,,,,,0.974559665,0.000991113,,,
0.923611104,0.00136533,,,,,0.810434818,0.002922242,,,,,0.784347832,0.004028099,,,,,0.975652218,0.000975602,,,
0.926562488,0.001337501,,,,,0.818466365,0.002834099,,,,,0.78716743,0.004203157,,,,,0.978090763,0.000941097,,,
0.927556872,0.001345223,,,,,0.823613107,0.002768024,,,,,0.789473653,0.004126571,,,,,0.978662848,0.000928766,,,
0.929595828,0.001318995,,,,,0.81747067,0.002853778,,,,,0.788787484,0.004157788,,,,,0.977835715,0.00093927,,,
0.953125,0.001054713,,,,,0.890625,0.001523299,,,,,0.734375,0.003861962,,,,,0.953125,0.000839235,,,
0.9140625,0.001271283,,,,,0.78125,0.002700847,,,,,0.703125,0.004509488,,,,,0.96875,0.000823463,,,
0.9375,0.001207523,,,,,0.791666687,0.00288124,,,,,0.744791687,0.004227804,,,,,0.973821998,0.000948338,,,
0.93359375,0.001260973,,,,,0.796078503,0.002977281,,,,,0.7578125,0.004244326,,,,,0.976470649,0.000880578,,,
0.940625012,0.00121164,,,,,0.8213166,0.002806752,,,,,0.78125,0.003987489,,,,,0.978056431,0.000895332,,,
0.940104187,0.001185809,,,,,0.840731084,0.00264388,,,,,0.78125,0.003969382,,,,,0.976501346,0.000960572,,,
0.935267925,0.001229835,,,,,0.843400478,0.0025826,,,,,0.776286364,0.003997951,,,,,0.979865789,0.000918922,,,
0.9296875,0.001265225,,,,,0.83170253,0.002703954,,,,,0.771037161,0.004275633,,,,,0.976516604,0.000940876,,,
0.935763896,0.00120794,,,,,0.831304371,0.002654282,,,,,0.754782617,0.004427223,,,,,0.979130447,0.00092525,,,
0.940625012,0.001162427,,,,,0.827856004,0.002634305,,,,,0.752738655,0.00462757,,,,,0.981220663,0.000892508,,,
0.9375,0.001190041,,,,,0.834992886,0.002548538,,,,,0.756756723,0.004502179,,,,,0.981507838,0.000883977,,,
0.936114728,0.001180326,,,,,0.829204679,0.002575355,,,,,0.762711823,0.004492002,,,,,0.980443239,0.000895441,,,
0.953125,0.000971986,,,,,0.921875,0.00127606,,,,,0.65625,0.004865943,,,,,0.96875,0.000815947,,,
0.9296875,0.001102272,,,,,0.8125,0.00234462,,,,,0.6015625,0.005635225,,,,,0.9765625,0.000813174,,,
0.947916687,0.000994431,,,,,0.807291687,0.002616552,,,,,0.65625,0.005293712,,,,,0.97905761,0.000920131,,,
0.94921875,0.001056622,,,,,0.823529482,0.002460991,,,,,0.6640625,0.005391816,,,,,0.984313786,0.000843268,,,
0.956250012,0.000984769,,,,,0.833855808,0.002395083,,,,,0.693750024,0.0049918,,,,,0.984326005,0.00085215,,,
0.953125,0.000984263,,,,,0.840731084,0.002418408,,,,,0.708333373,0.004832329,,,,,0.981723249,0.000918231,,,
0.948660731,0.000986325,,,,,0.850111842,0.002400383,,,,,0.715883672,0.004735073,,,,,0.982102931,0.000881416,,,
0.94140625,0.001020567,,,,,0.841487288,0.00251341,,,,,0.708414853,0.004980602,,,,,0.980430543,0.000906752,,,
0.944444478,0.000983933,,,,,0.841739178,0.002489033,,,,,0.683478296,0.005319726,,,,,0.982608736,0.0008913,,,
0.949999988,0.000957279,,,,,0.841940522,0.002491722,,,,,0.669796526,0.005783081,,,,,0.984350562,0.000858096,,,
0.947443187,0.00096009,,,,,0.844950199,0.002417252,,,,,0.677098155,0.005642403,,,,,0.985775232,0.000849487,,,
0.947848737,0.000954173,,,,,0.834419787,0.002558855,,,,,0.693611443,0.005504784,,,,,0.984354615,0.000863186,,,
0.953125,0.00085715,,,,,0.84375,0.001961279,,,,,0.859375,0.002776727,,,,,0.96875,0.000794818,,,
0.9140625,0.001140828,,,,,0.7734375,0.002936692,,,,,0.7421875,0.004194369,,,,,0.9765625,0.000791155,,,
0.9375,0.001016346,,,,,0.744791687,0.003313257,,,,,0.703125,0.005114835,,,,,0.97905761,0.000890812,,,
0.94140625,0.00104784,,,,,0.752941251,0.00312859,,,,,0.67578125,0.006532073,,,,,0.984313786,0.000816967,,,
0.949999988,0.000963147,,,,,0.774294674,0.002805812,,,,,0.678125024,0.006763246,,,,,0.987460792,0.000827803,,,
0.950520873,0.00097846,,,,,0.780678868,0.002759622,,,,,0.677083373,0.006783286,,,,,0.98433423,0.000887506,,,
0.946428597,0.000997146,,,,,0.78747201,0.002775853,,,,,0.689038038,0.006491441,,,,,0.984340072,0.000850621,,,
0.94140625,0.001032718,,,,,0.790606618,0.002848317,,,,,0.706457913,0.006250934,,,,,0.982387483,0.000875837,,,
0.944444478,0.000989796,,,,,0.798260868,0.002803055,,,,,0.714782596,0.006078016,,,,,0.98434782,0.000861802,,,
0.948437512,0.000950649,,,,,0.796557128,0.00288699,,,,,0.704225361,0.006308852,,,,,0.985915482,0.000830279,,,
0.946022749,0.000957712,,,,,0.803698421,0.002796193,,,,,0.691322923,0.006334248,,,,,0.987197697,0.000821668,,,
0.945241153,0.000954024,,,,,0.807040393,0.002754241,,,,,0.680573642,0.006361453,,,,,0.985658407,0.000833301,,,
0.953125,0.000795743,,,,,0.859375,0.0018141,,,,,0.6875,0.005286581,,,,,0.96875,0.000746629,,,
0.921875,0.00107964,,,,,0.7421875,0.002995465,,,,,0.609375,0.006133069,,,,,0.9765625,0.000752643,,,
0.942708373,0.000948959,,,,,0.734375,0.003009378,,,,,0.578125,0.006272031,,,,,0.97905761,0.000847893,,,
0.9453125,0.000965771,,,,,0.717647076,0.003308903,,,,,0.6328125,0.00603298,,,,,0.984313786,0.000775741,,,
0.956250012,0.000883774,,,,,0.73667711,0.003157996,,,,,0.646875024,0.005836571,,,,,0.987460792,0.000787331,,,
0.953125,0.000894463,,,,,0.762402117,0.00290284,,,,,0.651041687,0.005833722,,,,,0.98433423,0.000844655,,,
0.950892925,0.000909339,,,,,0.760626376,0.002920656,,,,,0.668903828,0.005620559,,,,,0.986577213,0.000808873,,,
0.9453125,0.000977468,,,,,0.765166342,0.003035539,,,,,0.690802336,0.0055602,,,,,0.984344423,0.000832552,,,
0.947916687,0.000936191,,,,,0.770434797,0.003021696,,,,,0.697391331,0.005489086,,,,,0.986086965,0.000820266,,,
0.951562524,0.000900355,,,,,0.760563374,0.003235218,,,,,0.693270743,0.005655928,,,,,0.987480402,0.000791617,,,
0.951704562,0.000895451,,,,,0.762446642,0.003219298,,,,,0.694167852,0.005566905,,,,,0.988620162,0.00078509,,,
0.949152529,0.000901344,,,,,0.773142099,0.003106465,,,,,0.693611443,0.005551366,,,,,0.986962199,0.000796239,,,
0.96875,0.000829968,,,,,0.890625,0.001731849,,,,,0.796875,0.003075398,,,,,0.984375,0.000687855,,,
0.90625,0.001239382,,,,,0.765625,0.003935004,,,,,0.8046875,0.003888544,,,,,0.984375,0.000702281,,,
0.932291687,0.001040024,,,,,0.765625,0.003409956,,,,,0.807291687,0.003899256,,,,,0.984293222,0.000802971,,,
0.9296875,0.001040057,,,,,0.725490212,0.003701307,,,,,0.796875,0.004140163,,,,,0.988235354,0.000736511,,,
0.943750024,0.000928502,,,,,0.711598754,0.003922084,,,,,0.787500024,0.004094279,,,,,0.990595579,0.000750836,,,
0.9453125,0.000955226,,,,,0.725848556,0.003806993,,,,,0.7734375,0.004220114,,,,,0.986945212,0.000807457,,,
0.93750006,0.000976273,,,,,0.720357955,0.003737756,,,,,0.780760646,0.004105291,,,,,0.988814294,0.000773096,,,
0.931640625,0.001030001,,,,,0.72015655,0.003717567,,,,,0.782778859,0.004128762,,,,,0.986301363,0.00079478,,,
0.934027791,0.000988364,,,,,0.728695691,0.003614469,,,,,0.787826121,0.004129778,,,,,0.987826109,0.000782493,,,
0.940625012,0.000944415,,,,,0.708920181,0.003925217,,,,,0.78403753,0.004378662,,,,,0.989045382,0.000755194,,,
0.943181872,0.000927796,,,,,0.694167852,0.004123559,,,,,0.783783793,0.004346836,,,,,0.990042686,0.000749738,,,
0.942633629,0.000922091,,,,,0.693611443,0.004123495,,,,,0.783572316,0.004354981,,,,,0.988265932,0.000761574,,,
0.96875,0.000917393,,,,,0.859375,0.002602456,,,,,0.828125,0.002875471,,,,,0.984375,0.000643666,,,
0.890625,0.001441376,,,,,0.828125,0.002571038,,,,,0.84375,0.003442824,,,,,0.984375,0.00065534,,,
0.921875,0.001208181,,,,,0.84375,0.002327112,,,,,0.828125,0.003458321,,,,,0.984293222,0.000757454,,,
0.92578125,0.001132311,,,,,0.831372619,0.002577629,,,,,0.828125,0.003601712,,,,,0.988235354,0.000699417,,,
0.940625012,0.000995994,,,,,0.796238244,0.003295527,,,,,0.815625012,0.003617234,,,,,0.990595579,0.000718735,,,
0.940104187,0.001018054,,,,,0.751958251,0.003930372,,,,,0.799479187,0.00379984,,,,,0.986945212,0.000775092,,,
0.930803597,0.001052002,,,,,0.718120813,0.004406656,,,,,0.800894856,0.003729461,,,,,0.988814294,0.000742022,,,
0.919921875,0.001143051,,,,,0.733855188,0.004407506,,,,,0.800391376,0.003767253,,,,,0.986301363,0.000761789,,,
0.925347209,0.001094399,,,,,0.733913064,0.0043653,,,,,0.805217385,0.003758772,,,,,0.987826109,0.00074919,,,
0.931250036,0.00104235,,,,,0.746478856,0.004251292,,,,,0.802816868,0.00396807,,,,,0.989045382,0.000722968,,,
0.936079562,0.001013174,,,,,0.753911793,0.004162674,,,,,0.802275956,0.003918721,,,,,0.990042686,0.000718335,,,
0.936114728,0.001004843,,,,,0.747066498,0.004262941,,,,,0.804432869,0.003930221,,,,,0.988265932,0.000730866,,,
0.953125,0.001064903,,,,,0.75,0.004379443,,,,,0.875,0.002359314,,,,,1,0.000609876,,,
0.859375,0.001710075,,,,,0.71875,0.004932122,,,,,0.890625,0.002951319,,,,,1,0.000620534,,,
0.890625,0.001387492,,,,,0.760416687,0.004150124,,,,,0.880208373,0.002936305,,,,,0.994764388,0.000721868,,,
0.90234375,0.001276223,,,,,0.776470661,0.004056662,,,,,0.8671875,0.003169212,,,,,0.996078491,0.000666779,,,
0.921875,0.001110606,,,,,0.777429461,0.003916654,,,,,0.865625024,0.003147271,,,,,0.996865153,0.000688755,,,
0.924479187,0.001115953,,,,,0.772845984,0.003805225,,,,,0.856770873,0.003309134,,,,,0.992167115,0.000745577,,,
0.917410731,0.001150917,,,,,0.751677871,0.003867305,,,,,0.850111842,0.003304121,,,,,0.993288577,0.000714054,,,
0.90625,0.001286537,,,,,0.739726007,0.004021303,,,,,0.845401168,0.003380926,,,,,0.990215242,0.000732706,,,
0.913194478,0.001239868,,,,,0.746086955,0.00393023,,,,,0.846956551,0.003407051,,,,,0.991304398,0.000719916,,,
0.920312524,0.001188166,,,,,0.757433474,0.00388413,,,,,0.841940522,0.003631161,,,,,0.992175281,0.000694213,,,
0.926136374,0.00114023,,,,,0.768136561,0.003795722,,,,,0.837837815,0.003595837,,,,,0.992887616,0.000690199,,,
0.926988244,0.001117939,,,,,0.769230783,0.003865623,,,,,0.837027371,0.003605669,,,,,0.992177308,0.00070378,,,
0.921875,0.001184236,,,,,0.796875,0.003326899,,,,,0.84375,0.002514537,,,,,1,0.000586309,,,
0.8125,0.002051077,,,,,0.7265625,0.004592062,,,,,0.8515625,0.003086199,,,,,1,0.000599282,,,
0.848958373,0.001681674,,,,,0.770833373,0.003835019,,,,,0.84375,0.00308401,,,,,0.994764388,0.0006998,,,
0.86328125,0.001518821,,,,,0.80392164,0.003423844,,,,,0.83984375,0.003253084,,,,,0.996078491,0.000645326,,,
0.890625,0.00129544,,,,,0.799373031,0.003319915,,,,,0.840624988,0.003197802,,,,,0.996865153,0.000666864,,,
0.895833373,0.001247026,,,,,0.793733716,0.003377712,,,,,0.838541687,0.003327553,,,,,0.992167115,0.000723101,,,
0.892857194,0.001258776,,,,,0.767337799,0.003559954,,,,,0.834451914,0.003319642,,,,,0.993288577,0.000693577,,,
0.8828125,0.001418753,,,,,0.749510765,0.003966883,,,,,0.83170253,0.003392468,,,,,0.990215242,0.000711532,,,
