Accuracy,loss,,,,,,Accuracy,loss,,,,,,,Accuracy,loss,,,,,Accuracy,loss,,,
0.688477933,0.006112962,,,,,,0.881355941,0.001712263,,,,,,,0.846153855,0.003446386,,,,,0.860495448,0.003057413,,,
0.676662326,0.006736702,,,,,,0.921875,0.00157102,,,,,,,0.9375,0.002315043,,,,,0.84375,0.003284423,,,
0.625,0.009939694,,,,,,0.8671875,0.001859049,,,,,,,0.8828125,0.003094876,,,,,0.866141737,0.002803417,,,
0.6640625,0.007745214,,,,,,0.895833373,0.001548465,,,,,,,0.842931926,0.003633029,,,,,0.869109929,0.00282256,,,
0.565445006,0.008649869,,,,,,0.8984375,0.00151968,,,,,,,0.831372619,0.003616174,,,,,0.850980461,0.003540866,,,
0.552941203,0.009588495,,,,,,0.896875024,0.001540037,,,,,,,0.843260169,0.003793776,,,,,0.865203738,0.003205637,,,
0.520376146,0.01170707,,,,,,0.903645873,0.001484244,,,,,,,0.848563969,0.00368969,,,,,0.859007835,0.003249156,,,
0.556135774,0.010472822,,,,,,0.906040251,0.001453009,,,,,,,0.84563756,0.003606751,,,,,0.86577183,0.003096593,,,
0.565995514,0.01037499,,,,,,0.908023477,0.001442608,,,,,,,0.843444228,0.003526529,,,,,0.864970624,0.002973501,,,
0.581213295,0.010975612,,,,,,0.911304355,0.001424979,,,,,,,0.846956551,0.003389753,,,,,0.862608731,0.002974651,,,
0.593043506,0.010387866,,,,,,0.913928032,0.001376667,,,,,,,0.845070422,0.003459099,,,,,0.866979659,0.003002443,,,
0.600938976,0.009787322,,,,,,0.918918908,0.001367726,,,,,,,0.83926028,0.003547095,,,,,0.87197721,0.002900656,,,
0.601706982,0.009569639,,,,,,0.916558027,0.001393698,,,,,,,0.844850063,0.003459929,,,,,0.865710557,0.003040928,,,
0.584093869,0.009558998,,,,,,0.90625,0.001675681,,,,,,,0.921875,0.002315633,,,,,0.84375,0.003266881,,,
0.703125,0.004703192,,,,,,0.90625,0.001381996,,,,,,,0.875,0.003087858,,,,,0.874015749,0.002790865,,,
0.765625,0.003675922,,,,,,0.921875,0.001202589,,,,,,,0.837696314,0.003616167,,,,,0.863874376,0.002814147,,,
0.774869144,0.003490187,,,,,,0.921875,0.001214036,,,,,,,0.831372619,0.003598938,,,,,0.847058892,0.003529923,,,
0.760784388,0.003617913,,,,,,0.903124988,0.001366762,,,,,,,0.840125382,0.003781224,,,,,0.862068951,0.003188243,,,
0.752351105,0.003616993,,,,,,0.903645873,0.001350564,,,,,,,0.845952988,0.003674411,,,,,0.856396854,0.003230278,,,
0.744125366,0.003587784,,,,,,0.906040251,0.001409397,,,,,,,0.838926196,0.003593715,,,,,0.863534689,0.003079319,,,
0.736017883,0.003742206,,,,,,0.909980416,0.001386847,,,,,,,0.83561641,0.003520766,,,,,0.863013685,0.002957507,,,
0.747553825,0.003645873,,,,,,0.916521788,0.001326281,,,,,,,0.840000033,0.003391448,,,,,0.860869586,0.002959878,,,
0.742608726,0.003748005,,,,,,0.920187771,0.001291275,,,,,,,0.837245703,0.003460379,,,,,0.862284839,0.002987686,,,
0.744913936,0.003671306,,,,,,0.923186362,0.001298462,,,,,,,0.832147956,0.003541548,,,,,0.866287351,0.002886021,,,
0.749644399,0.003655133,,,,,,0.92438066,0.001317857,,,,,,,0.838331163,0.003446224,,,,,0.860495448,0.003026392,,,
0.75488919,0.003583042,,,,,,0.90625,0.00122245,,,,,,,0.921875,0.002296822,,,,,0.84375,0.003247994,,,
0.828125,0.002973814,,,,,,0.9296875,0.00111898,,,,,,,0.875,0.003066826,,,,,0.874015749,0.002771535,,,
0.8828125,0.002428951,,,,,,0.947916687,0.000980707,,,,,,,0.842931926,0.003593882,,,,,0.863874376,0.002799218,,,
0.863874376,0.00261558,,,,,,0.93359375,0.001060881,,,,,,,0.835294187,0.003581883,,,,,0.847058892,0.003515325,,,
0.847058892,0.002914113,,,,,,0.934374988,0.001060222,,,,,,,0.840125382,0.003763616,,,,,0.862068951,0.003169575,,,
0.849529743,0.002891462,,,,,,0.934895873,0.001034083,,,,,,,0.848563969,0.003649441,,,,,0.856396854,0.003210096,,,
0.845952988,0.002991137,,,,,,0.932885885,0.001054698,,,,,,,0.84563756,0.003557634,,,,,0.856823266,0.003060952,,,
0.850111842,0.002966865,,,,,,0.929549873,0.001070594,,,,,,,0.841487288,0.00348817,,,,,0.857142866,0.002939883,,,
0.859099805,0.002838116,,,,,,0.932173908,0.001052251,,,,,,,0.845217407,0.0033704,,,,,0.855652213,0.002943598,,,
0.845217407,0.002924054,,,,,,0.935837209,0.001026254,,,,,,,0.841940522,0.003441848,,,,,0.85758996,0.002972429,,,
0.841940522,0.00293642,,,,,,0.938833535,0.001037924,,,,,,,0.833570421,0.003522366,,,,,0.862019897,0.002871794,,,
0.844950199,0.002916718,,,,,,0.938722253,0.00107116,,,,,,,0.839634955,0.003419477,,,,,0.856584072,0.003012807,,,
0.847457588,0.002871065,,,,,,0.90625,0.001567546,,,,,,,0.9375,0.002253976,,,,,0.859375,0.003231994,,,
0.84375,0.002393375,,,,,,0.8984375,0.001318928,,,,,,,0.8828125,0.003014069,,,,,0.88188976,0.002747804,,,
0.8359375,0.002238388,,,,,,0.921875,0.001091966,,,,,,,0.848167539,0.003545147,,,,,0.869109929,0.002777151,,,
0.821989536,0.002551591,,,,,,0.92578125,0.001062012,,,,,,,0.839215755,0.003540429,,,,,0.850980461,0.003496355,,,
0.800000072,0.002669496,,,,,,0.921875,0.001124684,,,,,,,0.846394956,0.003724881,,,,,0.865203738,0.003150808,,,
0.805642605,0.002611545,,,,,,0.919270873,0.001125284,,,,,,,0.853785932,0.003608059,,,,,0.859007835,0.003191049,,,
0.806788504,0.002701541,,,,,,0.906040251,0.001210987,,,,,,,0.850111842,0.003501749,,,,,0.859060407,0.003044784,,,
0.805369139,0.002779986,,,,,,0.908023477,0.001224895,,,,,,,0.845401168,0.003432355,,,,,0.859099805,0.002923878,,,
0.812133074,0.002747882,,,,,,0.916521788,0.001172648,,,,,,,0.848695695,0.003320875,,,,,0.857391298,0.00292831,,,
0.812173903,0.002758106,,,,,,0.920187771,0.0011512,,,,,,,0.843505442,0.003399643,,,,,0.85915494,0.002958418,,,
0.820031285,0.002715803,,,,,,0.914651513,0.001173625,,,,,,,0.833570421,0.003485266,,,,,0.863442361,0.002859801,,,
0.822190583,0.002663863,,,,,,0.91786176,0.001177758,,,,,,,0.840938687,0.003379689,,,,,0.860495448,0.003002248,,,
0.826597095,0.002610275,,,,,,0.921875,0.001166513,,,,,,,0.9375,0.002221726,,,,,0.875,0.003227315,,,
0.8125,0.002524582,,,,,,0.9375,0.001104784,,,,,,,0.890625,0.002950501,,,,,0.889763772,0.002730255,,,
0.8125,0.002566492,,,,,,0.958333373,0.000942081,,,,,,,0.853403151,0.00349121,,,,,0.874345541,0.002756146,,,
0.785340309,0.002839966,,,,,,0.94140625,0.00103107,,,,,,,0.839215755,0.003503398,,,,,0.854902029,0.003478293,,,
0.796078503,0.002741963,,,,,,0.940625012,0.001013016,,,,,,,0.846394956,0.003699433,,,,,0.868338525,0.003136767,,,
0.815047026,0.002557545,,,,,,0.940104187,0.000981176,,,,,,,0.853785932,0.003579436,,,,,0.861618817,0.003178634,,,
0.827676237,0.002449688,,,,,,0.937360168,0.000995798,,,,,,,0.852348983,0.00346167,,,,,0.861297548,0.00303604,,,
0.82774049,0.002490359,,,,,,0.929549873,0.001031589,,,,,,,0.849315047,0.003392044,,,,,0.861056745,0.002914703,,,
0.827788651,0.002512052,,,,,,0.930434823,0.00102061,,,,,,,0.852173924,0.00328579,,,,,0.859130442,0.002918992,,,
0.826086998,0.002524126,,,,,,0.934272289,0.000987458,,,,,,,0.846635342,0.003370902,,,,,0.86071986,0.002949636,,,
0.830985904,0.002493334,,,,,,0.938833535,0.000977322,,,,,,,0.837837815,0.003459188,,,,,0.864864826,0.002853377,,,
0.827880502,0.002480467,,,,,,0.940026045,0.001003716,,,,,,,0.844850063,0.003351157,,,,,0.861799181,0.002997777,,,
0.835723579,0.002400835,,,,,,0.90625,0.001546027,,,,,,,0.9375,0.002210589,,,,,0.875,0.003237593,,,
0.875,0.001664757,,,,,,0.9296875,0.001263906,,,,,,,0.890625,0.00291447,,,,,0.889763772,0.002725936,,,
0.8828125,0.001621213,,,,,,0.942708373,0.00104886,,,,,,,0.848167539,0.003456338,,,,,0.874345541,0.002744533,,,
0.853403151,0.002072848,,,,,,0.93359375,0.00103977,,,,,,,0.835294187,0.003473291,,,,,0.854902029,0.00346684,,,
0.831372619,0.002290019,,,,,,0.921875,0.001153994,,,,,,,0.843260169,0.003674124,,,,,0.874608159,0.003130436,,,
0.846394956,0.002203324,,,,,,0.924479187,0.001131717,,,,,,,0.851174951,0.003554684,,,,,0.877284586,0.003175431,,,
0.861618817,0.002047924,,,,,,0.912751675,0.001185259,,,,,,,0.850111842,0.003428127,,,,,0.874720335,0.003038045,,,
0.868008971,0.0020256,,,,,,0.913894296,0.00120747,,,,,,,0.849315047,0.003357985,,,,,0.872798443,0.002915866,,,
0.874755383,0.001940166,,,,,,0.918260872,0.001162458,,,,,,,0.852173924,0.0032524,,,,,0.869565248,0.002919186,,,
0.86608696,0.002048817,,,,,,0.918622851,0.001145981,,,,,,,0.846635342,0.003342531,,,,,0.870109558,0.002949282,,,
0.86071986,0.002099972,,,,,,0.920341372,0.001150578,,,,,,,0.83641535,0.003434945,,,,,0.873399734,0.002854765,,,
0.852062583,0.002114066,,,,,,0.925684452,0.001142126,,,,,,,0.843546271,0.0033273,,,,,0.869621873,0.003001193,,,
0.853976488,0.00207756,,,,,,0.96875,0.000992412,,,,,,,0.9375,0.002210827,,,,,0.875,0.003258073,,,
0.90625,0.001505943,,,,,,0.96875,0.001009885,,,,,,,0.890625,0.002895432,,,,,0.88188976,0.00273293,,,
0.9375,0.001323071,,,,,,0.979166687,0.000875184,,,,,,,0.848167539,0.003439393,,,,,0.869109929,0.00274263,,,
0.879581153,0.001853109,,,,,,0.95703125,0.001007154,,,,,,,0.839215755,0.00346597,,,,,0.850980461,0.003462591,,,
0.843137324,0.002207659,,,,,,0.953125,0.001001598,,,,,,,0.846394956,0.003671948,,,,,0.871473312,0.003130123,,,
0.846394956,0.002154325,,,,,,0.955729187,0.000957717,,,,,,,0.853785932,0.003550972,,,,,0.874673665,0.003178908,,,
0.856396854,0.002012589,,,,,,0.950783014,0.000957172,,,,,,,0.852348983,0.003418012,,,,,0.872483253,0.003044613,,,
0.86577183,0.001980661,,,,,,0.94324851,0.000996163,,,,,,,0.853228927,0.003347084,,,,,0.870841503,0.002921455,,,
0.876712322,0.001891957,,,,,,0.94086957,0.000983895,,,,,,,0.855652213,0.003241833,,,,,0.867826104,0.002924146,,,
0.855652213,0.002057836,,,,,,0.943661988,0.000959217,,,,,,,0.849765241,0.003334138,,,,,0.868544579,0.002953556,,,
0.851330221,0.002156248,,,,,,0.944523454,0.000952779,,,,,,,0.842105269,0.003428554,,,,,0.87197721,0.002860385,,,
0.844950199,0.002176704,,,,,,0.942633629,0.000971082,,,,,,,0.84876138,0.003320318,,,,,0.868318081,0.003008189,,,
0.846153855,0.002164382,,,,,,0.9375,0.001359218,,,,,,,0.9375,0.002210712,,,,,0.875,0.003279801,,,
0.921875,0.001509364,,,,,,0.9296875,0.001190849,,,,,,,0.890625,0.002886375,,,,,0.88188976,0.002742147,,,
0.9375,0.001329657,,,,,,0.942708373,0.001004391,,,,,,,0.848167539,0.003432409,,,,,0.869109929,0.002744669,,,
0.884816766,0.001847314,,,,,,0.93359375,0.000986406,,,,,,,0.839215755,0.003465111,,,,,0.850980461,0.003461864,,,
0.835294187,0.002222153,,,,,,0.915625036,0.001174616,,,,,,,0.846394956,0.003671619,,,,,0.868338525,0.00313177,,,
0.830720961,0.002261352,,,,,,0.921875,0.001144419,,,,,,,0.853785932,0.003549848,,,,,0.872062683,0.003184295,,,
0.827676237,0.002204259,,,,,,0.917225957,0.001164256,,,,,,,0.854586124,0.003411396,,,,,0.870246112,0.003058703,,,
0.82774049,0.002170623,,,,,,0.913894296,0.001190627,,,,,,,0.855185926,0.003339841,,,,,0.868884563,0.002935541,,,
0.841487288,0.002034032,,,,,,0.920000017,0.001139717,,,,,,,0.857391298,0.003233267,,,,,0.86608696,0.002936638,,,
0.833043516,0.002090554,,,,,,0.921752751,0.001117849,,,,,,,0.851330221,0.003327443,,,,,0.866979659,0.002964485,,,
0.829420984,0.002163257,,,,,,0.923186362,0.001112394,,,,,,,0.843527734,0.003424974,,,,,0.86913228,0.002871644,,,
0.822190583,0.002249138,,,,,,0.925684452,0.001094353,,,,,,,0.850065172,0.003317211,,,,,0.865710557,0.003021077,,,
0.81747067,0.002329713,,,,,,0.953125,0.000813327,,,,,,,0.9375,0.002208701,,,,,0.875,0.003297784,,,
0.921875,0.001659928,,,,,,0.96875,0.000859774,,,,,,,0.890625,0.002876448,,,,,0.88188976,0.002752078,,,
0.921875,0.001438578,,,,,,0.96875,0.000761913,,,,,,,0.848167539,0.003428397,,,,,0.869109929,0.002747528,,,
0.890052378,0.00159953,,,,,,0.953125,0.000870437,,,,,,,0.839215755,0.003472302,,,,,0.850980461,0.003461965,,,
0.843137324,0.001875108,,,,,,0.946875036,0.000896059,,,,,,,0.846394956,0.003683438,,,,,0.868338525,0.003133035,,,
0.836990595,0.002025779,,,,,,0.953125,0.000860221,,,,,,,0.853785932,0.003559464,,,,,0.872062683,0.003189301,,,
0.825065315,0.002162252,,,,,,0.957494438,0.000860651,,,,,,,0.856823266,0.003416408,,,,,0.870246112,0.00305967,,,
0.809843421,0.002261614,,,,,,0.954990208,0.000882336,,,,,,,0.857142866,0.003344221,,,,,0.870841503,0.002936307,,,
0.823874772,0.002158185,,,,,,0.958260894,0.000862532,,,,,,,0.859130442,0.003238208,,,,,0.867826104,0.002938865,,,
0.822608709,0.002120702,,,,,,0.959311426,0.000835124,,,,,,,0.854460061,0.003332746,,,,,0.868544579,0.002966911,,,
0.824726105,0.002112664,,,,,,0.958748221,0.000839768,,,,,,,0.846372664,0.003430486,,,,,0.870554745,0.002875724,,,
0.816500723,0.00221923,,,,,,0.954367638,0.000869658,,,,,,,0.852672756,0.003322525,,,,,0.867014349,0.003024806,,,
0.803129077,0.002385604,,,,,,0.96875,0.001096184,,,,,,,0.9375,0.00220595,,,,,0.875,0.003314227,,,
0.859375,0.00248161,,,,,,0.9609375,0.000927138,,,,,,,0.8984375,0.002865578,,,,,0.88188976,0.002756922,,,
0.8515625,0.002124179,,,,,,0.963541687,0.000805142,,,,,,,0.853403151,0.003418603,,,,,0.869109929,0.002749433,,,
0.869109929,0.001980338,,,,,,0.9609375,0.000810079,,,,,,,0.839215755,0.003472753,,,,,0.850980461,0.003462251,,,
0.870588303,0.001956097,,,,,,0.9375,0.000999101,,,,,,,0.843260169,0.003693576,,,,,0.871473312,0.003133652,,,
0.865203738,0.001977489,,,,,,0.9296875,0.001021151,,,,,,,0.851174951,0.003570225,,,,,0.872062683,0.003192861,,,
0.848563969,0.002133651,,,,,,0.930648804,0.001041875,,,,,,,0.854586124,0.003422821,,,,,0.870246112,0.003106296,,,
0.836689055,0.002393165,,,,,,0.933463812,0.001018243,,,,,,,0.855185926,0.003349826,,,,,0.868884563,0.002985476,,,
0.837573409,0.002337106,,,,,,0.937391341,0.000978549,,,,,,,0.853913069,0.003244882,,,,,0.86608696,0.002987286,,,
0.840000033,0.002297979,,,,,,0.937402189,0.000979196,,,,,,,0.849765241,0.003340569,,,,,0.866979659,0.003008846,,,
0.846635342,0.002220728,,,,,,0.935988605,0.001013805,,,,,,,0.83926028,0.003439293,,,,,0.86913228,0.002914243,,,
0.842105269,0.002243308,,,,,,0.93741852,0.001000752,,,,,,,0.846153855,0.003331647,,,,,0.864406765,0.003067858,,,
0.837027371,0.002300159,,,,,,0.953125,0.000721891,,,,,,,0.9375,0.002206025,,,,,0.875,0.003317383,,,
0.78125,0.003170014,,,,,,0.953125,0.000884197,,,,,,,0.8984375,0.002859974,,,,,0.889763772,0.002764856,,,
0.8203125,0.002541137,,,,,,0.963541687,0.000775492,,,,,,,0.853403151,0.003415201,,,,,0.879581153,0.00275344,,,
0.848167539,0.002156994,,,,,,0.9453125,0.000843669,,,,,,,0.835294187,0.003480198,,,,,0.858823597,0.003463547,,,
0.882353008,0.001896294,,,,,,0.943750024,0.00088184,,,,,,,0.840125382,0.00371095,,,,,0.874608159,0.003136076,,,
0.893416882,0.001774531,,,,,,0.947916687,0.000849464,,,,,,,0.845952988,0.003587918,,,,,0.872062683,0.00320253,,,
0.892950416,0.001778258,,,,,,0.950783014,0.000828658,,,,,,,0.850111842,0.003436052,,,,,0.872483253,0.003075418,,,
0.872483253,0.001971543,,,,,,0.953033268,0.00082481,,,,,,,0.851271987,0.003361574,,,,,0.872798443,0.002950842,,,
0.872798443,0.001933084,,,,,,0.954782605,0.000805233,,,,,,,0.848695695,0.003257354,,,,,0.869565248,0.003027048,,,
0.869565248,0.001970018,,,,,,0.956181526,0.000786131,,,,,,,0.843505442,0.003353773,,,,,0.870109558,0.003049549,,,
0.873239398,0.001939456,,,,,,0.957325757,0.000777294,,,,,,,0.832147956,0.003453287,,,,,0.87197721,0.00295365,,,
0.874822199,0.001908923,,,,,,0.954367638,0.000798941,,,,,,,0.838331163,0.003346329,,,,,0.868318081,0.003091861,,,
0.876140773,0.001870052,,,,,,0.9375,0.001316966,,,,,,,0.9375,0.002210698,,,,,0.875,0.003369803,,,
0.859375,0.002243958,,,,,,0.9296875,0.00123993,,,,,,,0.8984375,0.002857108,,,,,0.88188976,0.00277057,,,
0.890625,0.001778013,,,,,,0.947916687,0.000988085,,,,,,,0.853403151,0.003413826,,,,,0.879581153,0.00277288,,,
0.900523543,0.001671325,,,,,,0.95703125,0.000906589,,,,,,,0.831372619,0.003490366,,,,,0.858823597,0.00348949,,,
0.898039281,0.001684196,,,,,,0.9375,0.001127095,,,,,,,0.830720961,0.003732791,,,,,0.868338525,0.00317182,,,
0.893416882,0.00166147,,,,,,0.934895873,0.001143679,,,,,,,0.838120103,0.0036111,,,,,0.859007835,0.003235183,,,
0.9007833,0.001582101,,,,,,0.937360168,0.001148808,,,,,,,0.843400478,0.003454029,,,,,0.859060407,0.00414997,,,
0.897091746,0.001590911,,,,,,0.939334631,0.00111593,,,,,,,0.845401168,0.003377534,,,,,0.855185926,0.003932378,,,
0.902152658,0.001551244,,,,,,0.94086957,0.001089676,,,,,,,0.841739178,0.003274728,,,,,0.855652213,0.003814493,,,
0.885217428,0.001704894,,,,,,0.938967109,0.001088125,,,,,,,0.835680723,0.003371906,,,,,0.86071986,0.00375284,,,
0.879499197,0.001746953,,,,,,0.935988605,0.001098148,,,,,,,0.825035572,0.003471838,,,,,0.864864826,0.003601542,,,
0.884779513,0.001701901,,,,,,0.93741852,0.001076701,,,,,,,0.831812263,0.003365785,,,,,0.857887864,0.003729558,,,
0.890482366,0.001640941,,,,,,0.921875,0.00080469,,,,,,,0.921875,0.002221181,,,,,0.84375,0.003359458,,,
0.90625,0.001634318,,,,,,0.921875,0.001138386,,,,,,,0.890625,0.002857945,,,,,0.866141737,0.002866016,,,
0.8984375,0.001395666,,,,,,0.9375,0.000980871,,,,,,,0.848167539,0.003415839,,,,,0.853403151,0.002913051,,,
0.869109929,0.001573711,,,,,,0.93359375,0.000981465,,,,,,,0.82745105,0.00350487,,,,,0.839215755,0.003585779,,,
0.866666734,0.001747867,,,,,,0.9375,0.000974582,,,,,,,0.8213166,0.003761721,,,,,0.855799377,0.003271909,,,
0.871473312,0.001771677,,,,,,0.942708373,0.000928488,,,,,,,0.830287218,0.00364185,,,,,0.859007835,0.003342418,,,
0.887728453,0.00161019,,,,,,0.946308732,0.00090522,,,,,,,0.836689055,0.003478712,,,,,0.859060407,0.003208699,,,
0.894854605,0.001568072,,,,,,0.94520545,0.000898921,,,,,,,0.839530349,0.003399446,,,,,0.861056745,0.003076567,,,
0.902152658,0.001514152,,,,,,0.949565232,0.000880096,,,,,,,0.836521745,0.00329839,,,,,0.857391298,0.003109326,,,
0.88173914,0.001746166,,,,,,0.951486707,0.000866246,,,,,,,0.829420984,0.003396429,,,,,0.854460061,0.003159199,,,
0.870109558,0.001856861,,,,,,0.948790908,0.000870436,,,,,,,0.817923188,0.003496873,,,,,0.859174967,0.00304905,,,
0.870554745,0.001816626,,,,,,0.951760113,0.000875228,,,,,,,0.825293362,0.003392013,,,,,0.857887864,0.003177815,,,
0.878748357,0.001740711,,,,,,0.921875,0.001363921,,,,,,,0.921875,0.002239754,,,,,0.859375,0.003376883,,,
0.921875,0.00134137,,,,,,0.9140625,0.001428665,,,,,,,0.890625,0.002865146,,,,,0.874015749,0.00289893,,,
0.9140625,0.001153565,,,,,,0.932291687,0.001153239,,,,,,,0.848167539,0.003425523,,,,,0.874345541,0.002903043,,,
0.874345541,0.001491756,,,,,,0.9375,0.001023445,,,,,,,0.82745105,0.003527252,,,,,0.854902029,0.003589022,,,
0.843137324,0.00188327,,,,,,0.921875,0.001139301,,,,,,,0.8213166,0.003799243,,,,,0.868338525,0.003226769,,,
0.833855808,0.002017249,,,,,,0.908854187,0.001226624,,,,,,,0.830287218,0.003681604,,,,,0.861618817,0.003266318,,,
0.856396854,0.001836392,,,,,,0.906040251,0.001299088,,,,,,,0.836689055,0.003511568,,,,,0.863534689,0.003120078,,,
0.868008971,0.001749456,,,,,,0.911937356,0.001269512,,,,,,,0.839530349,0.003428488,,,,,0.870841503,0.00300399,,,
0.878669262,0.001654466,,,,,,0.914782643,0.001230666,,,,,,,0.836521745,0.003328245,,,,,0.867826104,0.003000538,,,
0.862608731,0.001876617,,,,,,0.912363052,0.001258882,,,,,,,0.826291084,0.003427608,,,,,0.868544579,0.003019395,,,
0.846635342,0.002082218,,,,,,0.903271675,0.001339265,,,,,,,0.815078199,0.003529542,,,,,0.870554745,0.002924507,,,
0.849217653,0.002077601,,,,,,0.906127751,0.001310995,,,,,,,0.822685778,0.003426898,,,,,0.865710557,0.003073317,,,
0.852672756,0.002023985,,,,,,0.90625,0.001620614,,,,,,,0.875,0.002268425,,,,,0.828125,0.003459651,,,
0.9375,0.001174348,,,,,,0.859375,0.002416018,,,,,,,0.8671875,0.002880619,,,,,0.834645689,0.002940189,,,
0.953125,0.000960393,,,,,,0.880208373,0.001930455,,,,,,,0.827225149,0.003447727,,,,,0.853403151,0.002846189,,,
0.905759156,0.001315782,,,,,,0.87890625,0.00200082,,,,,,,0.807843208,0.003564821,,,,,0.839215755,0.003534097,,,
0.862745166,0.00188823,,,,,,0.881250024,0.001912767,,,,,,,0.802507818,0.003851207,,,,,0.849529743,0.003299342,,,
0.833855808,0.002233749,,,,,,0.888020873,0.001758447,,,,,,,0.814621449,0.003735018,,,,,0.853785932,0.00338085,,,
0.838120103,0.00213043,,,,,,0.892617464,0.001674133,,,,,,,0.823266208,0.003557154,,,,,0.854586124,0.00322346,,,
0.838926196,0.002085612,,,,,,0.896281779,0.001594128,,,,,,,0.827788651,0.003468895,,,,,0.851271987,0.003098688,,,
0.855185926,0.001931861,,,,,,0.888695657,0.001594127,,,,,,,0.826086998,0.003368283,,,,,0.853913069,0.003089818,,,
0.846956551,0.001949885,,,,,,0.887323916,0.001574959,,,,,,,0.816901386,0.003468516,,,,,0.85602504,0.003128529,,,
0.835680723,0.002073384,,,,,,0.893314362,0.001510242,,,,,,,0.805120885,0.003572685,,,,,0.859174967,0.003028934,,,
0.826458037,0.002179909,,,,,,0.894393742,0.001499736,,,,,,,0.813559294,0.00347402,,,,,0.857887864,0.003154693,,,
0.820078194,0.002258115,,,,,,0.84375,0.002330355,,,,,,,0.859375,0.002314622,,,,,0.859375,0.003247967,,,
0.875,0.001963878,,,,,,0.859375,0.002126669,,,,,,,0.859375,0.002907566,,,,,0.88188976,0.00269892,,,
0.890625,0.001563305,,,,,,0.880208373,0.001674981,,,,,,,0.821989536,0.003484758,,,,,0.869109929,0.002766515,,,
0.921465993,0.001402486,,,,,,0.89453125,0.001470861,,,,,,,0.800000072,0.003622348,,,,,0.850980461,0.00348324,,,
0.898039281,0.001459166,,,,,,0.875,0.001587251,,,,,,,0.783699036,0.003926589,,,,,0.868338525,0.003130662,,,
0.874608159,0.001624784,,,,,,0.859375,0.001711595,,,,,,,0.793733716,0.003810813,,,,,0.872062683,0.00317104,,,
0.856396854,0.0017294,,,,,,0.854586124,0.001802894,,,,,,,0.805369139,0.003623715,,,,,0.868008971,0.003054993,,,
0.836689055,0.002018342,,,,,,0.863013685,0.001742083,,,,,,,0.812133074,0.003528782,,,,,0.861056745,0.002987428,,,
0.825831711,0.002016829,,,,,,0.873043478,0.00164368,,,,,,,0.812173903,0.00342853,,,,,0.862608731,0.002979341,,,
0.833043516,0.001979405,,,,,,0.873239398,0.001660813,,,,,,,0.805946767,0.00352797,,,,,0.863849759,0.002992851,,,
0.841940522,0.001894428,,,,,,0.863442361,0.001833441,,,,,,,0.793741107,0.003632629,,,,,0.867709816,0.002906559,,,
0.844950199,0.001878031,,,,,,0.865710557,0.001813183,,,,,,,0.801825285,0.003539411,,,,,0.861799181,0.003066776,,,
0.844850063,0.001891862,,,,,,0.921875,0.001298343,,,,,,,0.84375,0.002394726,,,,,0.84375,0.003564493,,,
0.875,0.001792276,,,,,,0.84375,0.002416499,,,,,,,0.8515625,0.00295611,,,,,0.866141737,0.002906501,,,
0.875,0.001813602,,,,,,0.84375,0.002203025,,,,,,,0.811518312,0.003538189,,,,,0.858638763,0.002842217,,,
0.853403151,0.001818988,,,,,,0.828125,0.002197066,,,,,,,0.788235366,0.003699999,,,,,0.843137324,0.003533801,,,
0.866666734,0.001760537,,,,,,0.853125036,0.001956232,,,,,,,0.768025041,0.004038396,,,,,0.862068951,0.003218503,,,
0.880877733,0.001625219,,,,,,0.854166687,0.001906421,,,,,,,0.780678868,0.003925179,,,,,0.864229798,0.00332733,,,
0.895561397,0.001512291,,,,,,0.861297548,0.001836803,,,,,,,0.794183433,0.003726065,,,,,0.861297548,0.003200527,,,
0.899328887,0.001489716,,,,,,0.866927564,0.001806795,,,,,,,0.800391376,0.003621758,,,,,0.863013685,0.003055545,,,
0.906066537,0.001417051,,,,,,0.88173914,0.001654577,,,,,,,0.801739156,0.003523946,,,,,0.860869586,0.003043778,,,
0.899130464,0.00143495,,,,,,0.888888896,0.001590698,,,,,,,0.796557128,0.003622473,,,,,0.862284839,0.003066789,,,
0.901408434,0.001403658,,,,,,0.883357048,0.00163635,,,,,,,0.782361329,0.003725364,,,,,0.864864826,0.002973526,,,
0.899004281,0.001425069,,,,,,0.882659674,0.001592665,,,,,,,0.782268584,0.00363702,,,,,0.860495448,0.003112994,,,
0.900912642,0.001406429,,,,,,0.96875,0.000692664,,,,,,,0.84375,0.002526739,,,,,0.859375,0.003447986,,,
0.96875,0.001023589,,,,,,0.9296875,0.001389186,,,,,,,0.8515625,0.003040319,,,,,0.874015749,0.002838603,,,
0.9765625,0.000853758,,,,,,0.90625,0.001686519,,,,,,,0.811518312,0.003610069,,,,,0.863874376,0.00284181,,,
0.968586385,0.000939115,,,,,,0.8828125,0.00175656,,,,,,,0.784313798,0.003791976,,,,,0.847058892,0.003535864,,,
0.941176534,0.001072044,,,,,,0.865625024,0.00190226,,,,,,,0.758620679,0.004193984,,,,,0.868338525,0.003170712,,,
0.946708441,0.001053148,,,,,,0.859375,0.001878124,,,,,,,0.765013039,0.004096874,,,,,0.872062683,0.003234653,,,
0.939947784,0.001062224,,,,,,0.852348983,0.002291156,,,,,,,0.782997787,0.003878773,,,,,0.868008971,0.003138582,,,
0.94183445,0.00109029,,,,,,0.841487288,0.002326135,,,,,,,0.788649678,0.003757359,,,,,0.868884563,0.003045358,,,
